auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	category_avg_gms
08773	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/25/2006	03/04/2006	7	1	2580	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08775	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod Mini, 4GB, grün		02/25/2006	03/04/2006	7	1	55	1.99	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	164.757
08776	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE iPOD MINI 4GB MP3 Player PC MAC i pod NEU OVP !!!		02/25/2006	03/04/2006	7	1	321	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
08778	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple IPod Mini 4 GB silber   NEU !!!		02/25/2006	03/04/2006	7	1	24	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
08780	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod mini, 4GB, pink, mp3-player, Apple, neu		02/25/2006	03/04/2006	7	1	66	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	173.45
08782	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/25/2006	03/02/2006	5	1	2584	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08783	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/25/2006	02/28/2006	3	1	2584	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08784	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/25/2006	03/04/2006	7	1	2584	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08785	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/25/2006	03/07/2006	10	1	2584	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08789	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini - *Silber* - *4 GB* - incl.Tasche *OVP*	neuwertig - inc. Tasche	02/25/2006	03/04/2006	7	1	92	1.00	150.00	Y	Y	N	N	Y	N	Y	N	Y	N	N	1	167.977
08794	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPOD Nano 4GB  - Neu/OVP mit Garantie 12 Mon.		02/25/2006	02/25/2006	0	9	53	149.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	4	197.862
08801	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40GB + Dock Connector + komplettes Zubehör		02/26/2006	02/26/2006	0	1	354	1.00	160.00	Y	N	N	N	N	N	Y	N	N	Y	N	1	221.153
08805	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/26/2006	02/27/2006	1	1	2593	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08807	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/26/2006	03/03/2006	5	1	2593	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08814	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple Ipod 4 GB pink		02/26/2006	03/05/2006	7	1	71	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.45
08816	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 4.Generation 40GB Click Wheel mit Zubeh. OVP		02/26/2006	03/05/2006	7	1	81	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	221.153
08821	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	iPod Nano 2GB schwarz, Neu & OVP		02/26/2006	02/27/2006	1	1	641	160.00	170.00	Y	N	N	N	N	N	N	N	N	N	N	1	166.481
08823	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Super Ipod Nano 2GB wie neu.Nur 2 Monate alt		02/26/2006	03/05/2006	7	1	39	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	166.481
08824	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 4.Generation 40 GB mit Zubehör u. neuwertig!		02/27/2006	03/06/2006	7	1	151	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	221.153
08833	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Appel iPod mini silber 4GB Top Zustand kein Jahr alt		02/26/2006	03/05/2006	7	1	200	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
08835	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40 GB, Top Zustand, mit viel Zubehör		02/26/2006	03/05/2006	7	1	0	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	221.153
08837	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	IiPod Nano 2Gb Wie neu! 21 monate Garantie!		02/26/2006	03/05/2006	7	1	65	1.00	180.00	Y	N	N	N	Y	N	N	N	N	N	N	1	166.481
08839	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple Ipod mini in grün u Zubehör, guter Zustand		02/26/2006	02/27/2006	1	1	306	1.00	129.00	Y	N	N	N	N	N	N	N	N	N	N	1	164.757
08840	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod Nano 2 GB schwarz		02/26/2006	03/05/2006	7	1	273	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08843	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Appel iPod mini silber 4GB wie neu 7 Mo Garantie Rechnu		02/26/2006	03/03/2006	5	1	200	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
08847	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	apple ipod mini silber 4 gb incl dockingstation neu	installierte dsds-cd	02/26/2006	02/26/2006	0	1	122	129.00	140.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	167.977
08848	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	NEU Apple iPod Nano 4GB schwarz NEU		02/26/2006	03/05/2006	7	1	32	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08850	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE-IPOD NANO WEISS-2GB 500 SONGS PC+MAC-NEU-OVP		02/26/2006	03/01/2006	3	1	22	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
08851	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	apple iPod nano  originalverpackt schwarz 2gb		02/26/2006	03/05/2006	7	1	147	1.99	155.00	Y	N	N	N	Y	N	N	N	N	N	N	1	166.481
08856	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB silver Silber - NEU OVP Top MP3		02/26/2006	03/05/2006	7	1	137	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
08857	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano 4GB black / schwarz, NEU, OVP, Garantie		02/26/2006	03/05/2006	7	1	192	1.00	229.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
08861	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod nano 2 GB, schwarz, neu unbenutzt ovp		02/26/2006	03/05/2006	7	1	4	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	166.481
08862	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB schwarz NEU & OVP! Garantie!		02/26/2006	03/05/2006	7	1	13	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	197.862
08867	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod mini 4GB Pink OVP I Pod Mp3 Player		02/26/2006	03/01/2006	3	1	56	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	173.45
08869	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini 4GB MP3 Music Player 4 GB - BLAU		02/26/2006	03/03/2006	5	9	12143	162.95	0.00	N	N	N	N	Y	N	N	N	N	N	N	5	161.512
08871	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/26/2006	03/08/2006	10	1	2602	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08872	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod nano The Disco Boys Special Edition		02/26/2006	03/05/2006	7	1	147	1.00	220.00	Y	N	N	N	N	N	N	N	N	N	N	1	166.481
08875	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/26/2006	03/01/2006	3	1	2602	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08876	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/26/2006	02/27/2006	1	1	2602	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08877	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPOD nano 4GB  - schwarz - NEU - OVP  inkl. Ledertasche		03/02/2006	03/05/2006	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
08878	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40GB inkl. Originalverpackung und Garantie		02/26/2006	03/05/2006	7	1	118	50.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	221.153
08880	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano 4 GB - schwarz incl. OVP		02/26/2006	03/01/2006	3	1	5	1.99	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.862
08883	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple i pod mini pink 4GB&Hammer Zubehör! Garantie!		02/26/2006	02/27/2006	1	9	199	199.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	173.45
08884	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	apple iPod nano / weiß / 4 GB / MA005LL/A / neu / ovp		02/27/2006	03/02/2006	3	1	1601	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.862
08887	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	iPod nano - schwarz - 2 GB		02/27/2006	02/28/2006	1	9	482	199.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08888	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod Nano Black 2 GB Neu OVP MP3 Player		02/27/2006	02/28/2006	1	9	6	179.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	166.481
08889	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	 iPod Nano  Apple schwarz  mit 2GB NEU		02/27/2006	03/09/2006	10	1	132	1.00	179.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	197.862
08890	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Ipod Nano 2GB * 5 Monate alt * schwarz *		02/27/2006	02/27/2006	0	1	230	20.00	125.00	Y	N	N	N	Y	N	N	N	N	N	N	1	166.481
08892	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple ipod nano 2GB schwarz OVP mit Tasche neuwertig		02/27/2006	03/04/2006	5	1	298	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	166.481
08899	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod Nano Schwarz/Black 2 GB Neu & OVP		02/27/2006	03/02/2006	3	1	314	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	166.481
08901	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/27/2006	03/09/2006	10	1	2617	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08903	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/27/2006	03/02/2006	3	1	2617	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08905	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	APPLE I-POD NANO 2GB  schwarz	Neuware mit Rechnung	02/27/2006	02/27/2006	0	9	32	155.00	0.00	N	N	N	N	N	N	N	N	N	N	N	5	166.481
08907	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  ** weiß ** NEU/OVP/Rechnung !		02/27/2006	03/06/2006	7	1	2617	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08909	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod Mini 4GB Top Zustand		02/27/2006	03/02/2006	3	1	28	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
08911	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  ** weiß ** NEU/OVP/Rechnung !		02/27/2006	03/02/2006	3	1	2617	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08912	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  ** weiß ** NEU/OVP/Rechnung !		02/27/2006	02/28/2006	1	1	2617	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08913	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Mini 4GB Silber	komplett mit Griffin iTrip Mini und iSkin	02/27/2006	03/06/2006	7	1	86	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	Y	1	197.862
08914	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	MP3-Player**1GB**BLACK**Foto! NEU		02/27/2006	02/28/2006	1	1	45	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	166.481
08916	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	APPLE IPOD NANO WEISS NEU&OVP 2GB 500 SONGS PC+MAC		02/27/2006	03/06/2006	7	1	63	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08917	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4GB, silber, NEU, OVP + Rechnung		02/27/2006	02/27/2006	0	9	393	190.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
08918	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod nano 2GB black PC/MAC -Neu- -OVP- -Garantie-		03/02/2006	03/12/2006	10	1	375	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	166.481
08919	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod mini 4 GB in Silber	1 Monat alt mit orginal Docking Station und Tasche	02/28/2006	03/05/2006	5	1	34	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	167.977
08920	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	IPOD MINI 4GB + ITRIP		02/27/2006	03/02/2006	3	1	26	160.00	179.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	161.512
08921	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod nano 2 GB Weiß OVP		02/27/2006	03/06/2006	7	1	325	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	166.481
08922	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	i Pod nano 2 GB für Mac & Windows schwarz neu OVP		02/27/2006	03/04/2006	5	1	137	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	166.481
08925	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB * weiss *	aktuellstes Modell · nagelneu · ungeöffnet	02/27/2006	03/06/2006	7	1	235	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.862
08926	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini, Apple, 4 GB, blau		02/27/2006	03/06/2006	7	1	168	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	161.512
08927	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	IPOD mini 4GB Grün!!		02/27/2006	03/09/2006	10	1	244	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	164.757
08929	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPOD NANO 4GB  schwarz	mit Garantie und OVP	02/27/2006	02/28/2006	1	1	40	1.00	0.00	N	Y	N	N	N	N	Y	N	Y	Y	N	1	197.862
08934	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPOD Nano 4GB  - Neu/OVP mit Garantie 12 Mon.		02/27/2006	02/27/2006	0	9	52	149.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	4	197.862
08937	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB Silber *** TOP ***		02/28/2006	03/07/2006	7	1	70	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	167.977
08939	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Ipod Nano 4 GB SCHWARZ / BLACK ----NEU----		02/28/2006	03/03/2006	3	1	70	1.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	197.862
08940	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod NANO 2GB - schwarz - NEU/OVP !		02/28/2006	03/03/2006	3	1	49	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	Y	1	166.481
08942	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	APPLE I-POD NANO 2GB  schwarz	Neuware mit Rechnung	02/28/2006	02/28/2006	0	9	32	155.00	0.00	N	N	N	N	N	N	N	N	N	N	N	5	166.481
08943	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod Mini 4 gb Silber!! +Musik(Wie neu+Netzteil)OVP!!!!		02/28/2006	02/28/2006	0	9	48	165.00	0.00	N	N	N	N	Y	N	N	N	Y	N	N	1	167.977
08944	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4GB silber,neu		02/28/2006	03/05/2006	5	1	110	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	167.977
08945	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple Ipod Nano 2 GB 2GB schwarz 4 Mon. alt Garantie		02/28/2006	03/01/2006	1	1	214	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	166.481
08946	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple ipod nano 2 GB schwarz OVP		02/28/2006	03/07/2006	7	1	201	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	166.481
08948	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod nano - 2GB - schwarz - NEU & OVP		02/28/2006	03/07/2006	7	1	21	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	166.481
08949	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	ipod nano 4gb Speicher WHITE ---NEU---		02/28/2006	03/07/2006	7	1	0	50.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.862
08954	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	APPLE I-POD NANO 2GB  schwarz	Neuware mit Rechnung	02/28/2006	02/28/2006	0	9	32	155.00	0.00	N	N	N	N	N	N	N	N	N	N	N	5	166.481
08958	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Ipod Nano 2 GB weiß, keine Kratzer, OVP incl. Rechnung		02/28/2006	03/03/2006	3	1	3	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08959	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Ipod nano 2GB  weiß 24 Tage alt		02/28/2006	03/05/2006	5	1	38	1.00	190.00	Y	N	N	N	Y	N	N	N	N	N	N	1	166.481
08962	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	iPod nano 2GB black		02/28/2006	03/05/2006	5	1	11	99.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08963	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini Blau 4GB OVP 1000 Songs		02/28/2006	02/28/2006	0	9	41	160.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	161.512
08966	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/28/2006	03/01/2006	1	1	2643	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
08970	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple I Pod Nano in schwarz  -NEU-		02/28/2006	03/07/2006	7	1	95	1.99	189.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
08972	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPOD nano 4GB schwarz wie neu		02/28/2006	03/05/2006	5	1	25	1.99	200.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	197.862
08974	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPod nano 2 GB in Schwarz,500 Songs NAGELNEU&OVP!		02/28/2006	03/05/2006	5	1	6488	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	166.481
08975	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Ipod nano von Apple in schwarz	nagelneu und unbenutzt	02/28/2006	03/05/2006	5	1	40	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	166.481
08976	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Ipod nano weiss- 2GB - NEU & ORIGINALVERPACKT		02/28/2006	03/07/2006	7	1	21	160.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	166.481
08978	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	MP3 Player Apple Ipod Mini 2te Generation OVP +Zubehör!		02/28/2006	03/10/2006	10	1	156	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
08979	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple Ipod nano 4gb schwarz		02/28/2006	03/03/2006	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08981	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple Ipod Mini 2.gen. mit blauem Skin		02/28/2006	03/07/2006	7	1	3	95.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	161.512
08982	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple iPot nano 2GB MP3 Player black neu OVP		02/28/2006	03/03/2006	3	1	166	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	166.481
08984	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4 GB** schwarz **NEU/OVP ! Rechnung		02/28/2006	03/10/2006	10	1	2648	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08985	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4 GB** schwarz **NEU/OVP ! Rechnung		02/28/2006	03/07/2006	7	1	2648	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08986	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4 GB** schwarz **NEU/OVP ! Rechnung		02/28/2006	03/05/2006	5	1	2648	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08990	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4 GB silber		02/28/2006	03/07/2006	7	1	350	1.99	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
08993	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple ipod nano white 4 GB Neu + OVP		02/28/2006	03/07/2006	7	1	52	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
08997	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	APPLE IPOD 2GB		03/01/2006	03/06/2006	5	1	10	1.00	180.00	Y	N	N	N	N	N	N	N	N	N	N	1	166.481
08999	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	i-pod mini 4GB, silber, gebraucht		03/01/2006	03/08/2006	7	1	317	50.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
09001	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		03/01/2006	03/04/2006	3	1	2653	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
09002	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		03/01/2006	03/02/2006	1	1	2653	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
09005	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		03/01/2006	03/11/2006	10	1	2653	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.481
