auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed
5296,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-1.293277,-1.205195,-0.150326,-0.015435,-0.159882,-0.506275,1.203594,0.000000,"1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
2080,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.103337,0.916790,0.212511,0.619707,0.830178,2.018479,-2.250540,0.415415,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","0","0","0","1","1"
4778,"W",2005,2006,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.801644,-1.205195,-1.722618,0.050438,0.115546,-0.506275,1.203594,-4.117790,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
6771,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.267182,-0.992997,-1.238836,0.199345,-0.649888,-0.506275,1.203594,0.000000,"1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
6744,"F",2006,2006,-0.208363,-0.696476,1.595782,0.150366,-1.240108,1.150797,-0.992997,-1.722618,-0.984317,-0.626920,-0.506275,0.668542,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
2779,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.383566,0.916790,1.542912,-0.868002,0.618826,1.997287,-2.250540,-0.110736,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","0","0","0","1","1"
1993,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,-0.013048,0.916790,0.817239,-0.551228,0.849105,-0.506275,0.668542,0.455406,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
2425,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.801644,0.916790,0.817239,-0.208064,0.715621,1.868213,0.000000,0.150837,"1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","0","1","1","1"
5605,"F",2006,2006,-0.208363,-0.696476,1.512560,0.150366,-1.240108,-0.827739,-1.205195,-0.513163,-0.834725,-0.246668,-0.506275,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
7855,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.594970,-0.992997,0.212511,-0.774357,-1.002972,1.927231,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1"
9009,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-0.813831,-1.642430,-0.780798,-1.601673,-0.984317,-1.475003,-0.506275,-2.250540,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1","1","1","0","0"
5783,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-0.594970,-1.205195,-0.029380,-0.774357,-0.290433,-0.506275,0.163796,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
6488,"F",2006,2006,-0.208363,-0.696476,1.507972,0.150366,-1.240108,0.685259,-1.205195,0.817239,-0.516762,-0.535730,1.937203,-2.250540,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
9649,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,-0.478585,-0.780798,0.091565,-1.202316,-1.735677,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
1744,"F",2005,2005,-0.208363,-0.696476,1.694585,0.150366,0.891276,-0.594970,0.916790,-0.634108,0.055541,0.943042,-0.506275,0.000000,0.641123,"1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
8588,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,0.801644,-0.992997,1.180076,0.117400,-1.297684,-0.506275,-0.602499,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
3504,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.827739,1.128988,-0.513163,-0.695972,0.401457,1.961237,-0.602499,-0.916319,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1","1"
2689,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.267182,1.128988,-1.722618,0.156006,0.638283,-0.506275,0.163796,-0.054745,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1"
4242,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.013048,1.128988,0.091565,-0.254033,0.259840,1.506353,-2.250540,-1.802140,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
2667,"F",2005,2005,-0.208363,-0.696476,1.778318,0.150366,0.891276,1.267182,0.916790,1.301021,0.347427,0.638283,-0.506275,0.000000,-0.054745,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0"
8286,"F",2006,2006,-0.208363,-0.696476,1.715541,0.150366,-1.026969,0.219721,-0.992997,0.575348,-2.140854,-1.173503,-0.506275,-0.602499,0.000000,"1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
8513,"F",2006,2006,-0.208363,-0.696476,1.715541,0.150366,-1.026969,0.685259,-0.992997,1.180076,-1.610979,-1.272686,-0.506275,-0.170944,0.000000,"1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
6849,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.383566,-0.992997,-1.117891,-0.984317,-0.672926,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
5232,"F",2006,2006,-0.208363,-0.696476,1.697638,0.150366,-1.240108,-1.526046,-1.205195,-0.755054,-0.774357,-0.116857,-0.506275,0.668542,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
15929,"W",2005,2005,-0.208363,-0.696476,1.890761,-5.491280,1.104415,-0.594970,1.128988,0.575348,1.859718,0.361262,-0.506275,1.203594,-1.121902,"0","0","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
5593,"F",2006,2006,-0.208363,-0.696476,1.817397,0.150366,-1.240108,-0.827739,-1.205195,-0.271271,-0.078161,-0.246668,-0.506275,0.163796,0.000000,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
5064,"F",2005,2006,-0.208363,-0.696476,1.697638,0.150366,1.104415,1.616335,-1.205195,-1.722618,0.739165,-0.031526,1.963574,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","0","0","0","1","1"
7701,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.944123,-0.992997,-0.875999,-0.569431,-0.931037,1.859554,-2.250540,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0"
1734,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,-0.594970,0.916790,-0.271271,-0.500411,0.943042,-0.506275,-0.602499,0.641123,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0"
9345,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,-1.176892,-0.780798,-0.875999,-1.276665,-1.578207,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
6218,"F",2006,2006,-0.208363,-0.696476,1.803132,0.150366,-1.240108,0.219721,-1.205195,0.212511,0.825664,-0.445617,-0.506275,0.000000,0.000000,"0","0","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
6418,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.568875,-1.205195,0.696293,-0.608036,-0.513102,1.914459,-2.250540,0.000000,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0"
6855,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.499951,-1.205195,1.663858,-0.235117,-0.696033,1.939663,-2.250540,0.000000,"1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0"
7126,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.849104,-0.992997,-1.722618,-0.078161,-0.765778,1.937203,-2.250540,0.000000,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
6170,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.103337,-1.205195,0.212511,-0.720712,-0.423254,1.927231,-2.250540,0.000000,"1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
6318,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.333457,-0.695972,-0.468046,1.914459,0.000000,0.000000,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
8736,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,1.150797,-0.992997,1.542912,-0.803598,-1.373174,1.901327,-0.602499,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1","1"
1712,"F",2005,2005,-0.208363,-0.696476,1.805540,0.150366,0.891276,-0.594970,0.916790,-0.392217,0.611761,0.943042,-0.506275,-1.210742,0.641123,"0","0","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
15937,"W",2006,2006,-0.208363,-0.867028,1.780861,0.150366,-0.813831,0.219721,-0.780798,0.575348,0.235626,-1.896463,-0.506275,-0.602499,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
9587,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,-0.594970,-0.780798,-0.271271,-0.650003,-1.709206,1.887814,-0.602499,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1"
8453,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,0.568875,-0.992997,1.180076,-0.225929,-1.247769,-0.506275,0.163796,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
1717,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,-0.594970,0.916790,-0.271271,-0.015435,0.943042,-0.506275,-0.602499,0.641123,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
4887,"F",2005,2006,-0.208363,-0.696476,1.780861,0.150366,1.104415,1.150797,-1.205195,-1.722618,0.977854,0.052862,-0.506275,0.668542,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
4148,"W",2005,2005,-0.208363,-0.696476,1.870380,0.150366,1.104415,-0.013048,1.128988,-0.029380,1.514926,0.259840,2.028725,0.000000,-1.802140,"0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","0","0","1","1"
3013,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-1.642430,1.128988,-0.513163,0.075433,0.540497,1.927231,1.203594,-0.357597,"1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1"
4774,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.801644,1.128988,1.663858,-0.774357,0.115546,1.911862,0.668542,-4.117790,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
8568,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,0.801644,-0.992997,0.938184,0.680353,-1.297684,1.914459,-2.250540,0.000000,"1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1","1"
3397,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.634108,-0.084907,0.421476,-0.506275,-0.602499,-0.822983,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
8397,"F",2006,2006,-0.208363,-0.867028,0.461520,0.150366,-1.026969,0.452490,-0.992997,0.817239,-1.276665,-1.222933,-0.506275,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
8395,"F",2006,2006,-0.208363,-0.867028,0.461520,0.150366,-1.026969,0.452490,-0.992997,0.817239,-1.276665,-1.222933,-0.506275,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
2070,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.103337,0.916790,0.938184,0.874522,0.830178,-0.506275,0.668542,0.415415,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
3728,"F",2005,2005,-0.208363,-0.696476,1.754770,0.150366,1.104415,-0.594970,1.128988,-0.392217,0.898099,0.361262,-0.506275,-1.210742,-1.121902,"1","0","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15965,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,0.336106,-0.780798,0.938184,-0.326777,-1.923592,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
8611,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,0.801644,-0.992997,1.421967,2.088346,-1.297684,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
8549,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,0.685259,-0.992997,1.301021,2.087520,-1.272686,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
4930,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,1.267182,1.128988,1.663858,-1.137912,0.031852,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
4946,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,1.383566,1.128988,1.784804,-1.137912,0.010784,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
