auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_months,listing_end_date_months,listing_start_date_day_transformed,listing_end_date_day_transformed,listing_durtn_days_LogN_transformed,qty_available_per_listing_Mean__avg_transformed,category_avg_gms_transformed,start_price_Mean__avg_transformed,buy_it_now_price_Mean__avg_transformed,feedback_score_at_listing_time_Mean__avg_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,is_24_days_before_weihnachten_transformed,qty_available_per_listing_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,listing_subtitle_lowercase_contains_ovp_transformed,start_price_is_default_transformed,buy_it_now_listed_flag_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed
13734,"F","I POD MINI 6 GB IN OVP ANSEHEN TOP !!!!!!!!!!!","",2006,2006,1,1,1.564002,-0.596090,-0.512916,-0.252370,-0.252370,0.252370,0.357498,-1.181290,-0.032534,1.195743,1.310239,8.000000,8.000000,8.000000,8.000000,"1","2","5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
15379,"F","I POD Mini 6 GB neuwertig!! Mit div. Zubehör","",2006,2006,2,3,-0.510685,-0.596090,-0.512916,-1.288742,-1.288742,1.288742,1.399064,0.916608,-1.243139,1.195743,0.000000,1.000000,1.000000,1.000000,1.000000,"1","2","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
10626,"F","I POD mini 6GB GREEN, selten im betrieb gewesen","",2005,2005,10,10,-0.365465,1.707714,-0.512916,1.376215,1.376215,-1.376215,-1.279248,0.566958,1.783373,1.195743,1.310239,8.000000,8.000000,8.000000,8.000000,"1","2","5","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
15174,"F","I Pod Mini 6GB Türkis / 8 Monate Alt","",2006,2006,2,2,-1.481709,1.494362,-0.512916,-1.098388,-1.098388,1.098388,1.143987,-0.132341,0.693828,0.655880,0.000000,1.000000,1.000000,1.000000,1.000000,"1","2","3","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
11923,"F","i Pod mini Apple Silber 4GB Mac und Pc wie Neu !!!","",2005,2005,11,11,-0.154310,-0.596090,-0.512916,0.741701,0.741701,-0.741701,-0.705324,0.450408,1.299131,0.655880,0.690697,4.000000,4.000000,4.000000,4.000000,"6","2","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1"
1437,"W","i Pod mini blau  4GB mit umfangreichem Zubehör","",2005,2005,11,11,0.044436,-0.596090,1.992755,1.080108,1.080108,-1.080108,-0.981658,-1.414390,-0.274655,1.195743,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","0","1","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
6673,"F","I POD Mini Blau 4 GB","",2006,2006,1,1,1.040715,1.179718,-0.512916,-0.654228,-0.654228,0.654228,0.655088,1.033158,1.662312,0.146596,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
3886,"F","i pod Mini Blau ideal als Weihnachtsgeschenk ANSCHAUEN","",2005,2005,12,12,-2.161226,-0.596090,-0.512916,0.255241,0.255241,-0.255241,-0.301452,-0.365441,-0.032534,-0.626589,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
1508,"F","I Pod mini blau,Super-Zustand","",2005,2005,11,11,0.060509,-0.596090,-0.512916,1.016657,1.016657,-1.016657,-0.981658,-1.064740,-0.274655,0.655880,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
1649,"W","I pod Mini Gold edition","",2005,2005,11,11,-2.161226,-0.596090,-0.512916,0.974356,0.974356,-0.974356,-0.939145,-0.831641,-0.032534,0.655880,0.000000,3.000000,3.000000,3.000000,3.000000,"6","2","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
8522,"F","i pod mini grün","alles im grünen Bereich",2006,2006,2,2,-0.284549,1.393070,1.701939,-1.246441,-1.246441,1.246441,1.143987,0.683508,0.693828,0.000000,-1.111606,6.000000,6.000000,6.000000,6.000000,"6","2","3","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
8730,"F","i Pod mini grün","iPod mini 6GB",2006,2006,2,2,-0.603446,1.393070,1.701939,-1.309892,-1.309892,1.309892,1.207756,1.033158,1.057010,0.000000,-1.111606,6.000000,6.000000,6.000000,6.000000,"6","2","3","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
6790,"F","I pod mini in pink selten bunutzt","",2006,2006,1,1,-1.622721,-0.596090,-0.512916,-0.696529,-0.696529,0.696529,0.697601,1.266257,1.904433,0.146596,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
2000,"F","I pod Mini in silber 6 Monate jung","",2005,2005,11,11,0.076071,1.609954,1.832130,0.826303,0.826303,-0.826303,-0.939145,-0.015791,-0.032534,0.000000,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
9818,"F","I pod Mini in Silber m Ladestation und Usb Kabel","",2006,2006,3,3,-0.306337,-0.596090,1.617591,-1.669450,-1.669450,1.669450,1.569116,-0.248891,-0.274655,0.000000,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
4131,"F","i Pod Mini in TOP ZUSTAND","",2005,2005,12,12,-0.462433,-0.596090,-0.512916,0.212940,0.212940,-0.212940,-0.173913,-0.132341,0.693828,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
2501,"F","i Pod mini mit  Zubehör","",2005,2005,11,11,-0.058180,1.675381,1.886944,0.657099,0.657099,-0.657099,-0.705324,0.916608,1.299131,-0.626589,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","0","1","1","1","0","0","1","1","1","0","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
7294,"F","I Pod Mini mit 4 GB Speicher blau","",2006,2006,2,2,0.115305,-0.596090,1.805173,-0.844582,-0.844582,0.844582,0.803884,-1.530940,-1.243139,-0.626589,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
1741,"F","i pod mini mit netzadapter","",2005,2005,11,11,-2.161226,1.678417,-0.512916,0.932055,0.932055,-0.932055,-0.981658,-0.598541,-0.274655,-0.626589,-1.111606,6.000000,6.000000,6.000000,6.000000,"6","2","3","0","1","1","1","1","0","1","1","1","0","1","0","1","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
13201,"W","I Pod Mini Nano MacIntosh nagelneu!!!","",2005,2005,12,12,-0.179452,-0.596090,-0.512916,0.149489,0.149489,-0.149489,-0.237682,0.217308,0.330647,-2.289448,0.690697,4.000000,4.000000,4.000000,4.000000,"6","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
5769,"F","i Pod Mini neu","",2006,2006,1,1,-2.161226,1.573326,-0.512916,-0.358122,-0.358122,0.358122,0.314985,-0.598541,-0.274655,-0.626589,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
5059,"F","i pod Mini Pink 4gb","",2005,2006,12,1,-1.141950,1.179718,-0.512916,-0.104317,-0.104317,0.104317,0.059908,1.615907,-1.727381,-0.626589,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
10016,"F","I Pod Mini pink NEU OVP 6GB","",2005,2005,9,10,0.428431,-0.596090,-0.512916,1.968427,1.968427,-1.968427,-1.874429,0.800058,-1.606321,1.195743,1.310239,8.000000,8.000000,8.000000,8.000000,"1","2","5","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
506,"F","I POD MINI PINK NEUWERTIG INKL. OVP","",2005,2005,10,10,0.375956,1.696221,-0.512916,1.587719,1.587719,-1.587719,-1.640608,-0.598541,-0.274655,-0.626589,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
8101,"F","i Pod mini silber","wie neu!",2006,2006,2,2,0.010619,-0.596090,1.802078,-1.098388,-1.098388,1.098388,1.016448,-0.132341,-0.032534,-2.289448,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
8825,"F","i Pod Mini Silber 4 GB","",2006,2006,2,3,-0.378198,1.675381,-0.512916,-1.352193,-1.352193,1.352193,1.335295,1.266257,-1.606321,-0.191154,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
9494,"F","i Pod mini silber gut erhalten","",2006,2006,3,3,1.052000,-0.596090,-0.512916,-1.563697,-1.563697,1.563697,1.526603,-0.831641,-0.516776,-0.626589,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","0","1","1"
5832,"F","I Pod Mini Silber TOP nur 3,90ÿ Porto! OVP + Ladekabel","",2006,2006,1,1,-0.001194,1.678417,-0.512916,-0.358122,-0.358122,0.358122,0.463780,-0.598541,0.572768,1.195743,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
864,"F","I POD Mini Silver","",2005,2005,10,10,0.821200,-0.596090,-0.512916,1.418516,1.418516,-1.418516,-1.428044,0.333858,0.935949,0.146596,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
7595,"F","i Pod mini silver Edition 4 GB neu und ovp","",2006,2006,2,2,0.545217,1.678417,-0.512916,-0.929184,-0.929184,0.929184,0.825140,-1.064740,-1.122079,0.000000,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
3202,"W","I Pod mini von Apple (OVP)","",2005,2005,12,12,-0.340953,1.393013,-0.512916,0.424445,0.424445,-0.424445,-0.471503,-1.297840,-1.001018,-0.626589,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1"
9354,"W","i pod mini, 4GB blau, 15Mon Garantie v. Zubehör","",2006,2006,3,3,-0.179452,1.678417,1.849266,-1.521397,-1.521397,1.521397,1.420321,-1.064740,-1.122079,0.000000,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","0","0","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1"
8455,"F","i pod MINI,4GB,grün ,mit Zubehör**NEU, 2-MAL BENUTZT***","",2006,2006,2,2,0.110570,-0.596090,-0.512916,-1.204140,-1.204140,1.204140,1.250269,0.450408,1.299131,0.655880,-1.111606,6.000000,6.000000,6.000000,6.000000,"6","2","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
15564,"F","i pod mit 15 gb festplatte nano","",2006,2006,3,3,-0.044932,-0.596090,-0.512916,-1.436795,-1.436795,1.436795,1.399064,-1.530940,-1.243139,-0.626589,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
3269,"W","i pod nano","",2005,2005,12,12,-2.161226,-0.596090,-0.512916,0.403294,0.403294,-0.403294,-0.365221,-1.181290,-0.395716,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
3774,"F","i Pod nano","",2005,2005,12,12,0.100958,-0.596090,1.902197,0.276391,0.276391,-0.276391,-0.386478,-0.481991,-0.516776,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
8023,"F","I pod nano","",2006,2006,2,2,-0.867645,-0.596090,1.805173,-1.140688,-1.140688,1.140688,1.037704,0.100758,0.088526,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
11842,"W","I Pod nano   4GB   Weiss   Neu  und  Orginalverpackt","",2005,2005,11,11,0.425937,-0.596090,-0.512916,0.784002,0.784002,-0.784002,-0.684068,0.217308,1.420191,1.195743,0.690697,4.000000,4.000000,4.000000,4.000000,"6","2","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1"
6536,"W","i POD Nano  4 GB  sexy","",2006,2006,1,2,0.718477,0.448682,1.996849,-0.611927,-0.611927,0.611927,0.718858,0.800058,-1.727381,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","0","0","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
6768,"W","I POD NANO - WEISS - 4 GB - mit NETZTEIL - SCHUTZHÜLLE","",2006,2006,1,2,1.005978,-0.596090,-0.512916,-0.696529,-0.696529,0.696529,0.803884,1.266257,-1.243139,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
1623,"F","I POD Nano *WIE NEU* SUPER PREIS --- 2GB ---","",2005,2005,11,11,-0.583437,1.758651,-0.512916,0.974356,0.974356,-0.974356,-1.024171,-0.831641,-0.516776,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
6095,"F","i Pod nano / 2 GB / 500 Songs / schwarz / OVP !!!","",2006,2006,1,1,0.142799,1.489800,-0.512916,-0.463874,-0.463874,0.463874,0.506293,-0.015791,0.814889,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
7951,"F","i Pod Nano / 2 GB / schwarz / Neu + OVP","",2006,2006,2,2,-0.122675,-0.596090,-0.512916,-1.056087,-1.056087,1.056087,1.101474,-0.365441,0.451708,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
9443,"F","i Pod nano 1GB black *neu und original verpackt*","",2006,2006,3,3,-0.378198,-0.596090,-0.512916,-1.542547,-1.542547,1.542547,1.547859,-0.948191,-0.395716,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1"
9404,"F","I Pod Nano 2 G","Nagelneu",2006,2006,3,3,-1.481709,-0.596090,-0.512916,-1.542547,-1.542547,1.542547,1.654142,-0.948191,0.209587,1.195743,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
5984,"F","i Pod nano 2 GB","",2006,2006,1,1,-1.282963,-0.596090,-0.512916,-0.421573,-0.421573,0.421573,0.378755,-0.248891,0.088526,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
