auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	gms	category_avg_gms	gms_greater_avg
07176	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple Ipod 40GB Photo! "NEU" TOP Gerät + I Trip		02/01/2006	02/06/2006	5	1	100	1.00	340.00	Y	N	N	N	N	N	Y	N	N	N	N	1	281.11	221.153	1
07178	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Ipod Mini In Blau Mit ladegerät und Usb Kabel Top		02/01/2006	02/01/2006	0	9	103	135.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	135.00	161.512	0
07179	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple i Pod nano weiß		02/01/2006	02/06/2006	5	1	4	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	149.00	197.862	0
07180	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano, 2GB, weiß, neu + original verpackt		02/01/2006	02/06/2006	5	1	58	100.00	215.00	Y	N	N	N	N	N	Y	N	N	N	N	1	164.00	197.862	0
07181	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod mini 4GB pink NUR 3TAGE		02/01/2006	02/04/2006	3	1	237	149.99	220.00	Y	N	N	N	Y	N	Y	N	N	N	N	1		173.45	0
07182	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple I-Pod Ipod Mini 4 GB MP3 Player		02/01/2006	02/08/2006	7	1	12	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	166.50	167.977	0
07184	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Ipod Nano Weiß Nagelneu volle Garantie		02/01/2006	02/01/2006	0	1	293	1.00	180.00	Y	N	N	N	Y	N	N	N	N	N	N	1	180.00	197.862	0
07186	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPOD NANO 2GB weiß *** NEU/OVP *** Rechnung!!!		02/01/2006	02/08/2006	7	1	226	1.99	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	168.50	197.862	0
07187	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano 2 GB in schwarz OVP NEU		02/01/2006	02/02/2006	1	9	590	188.00	0.00	N	Y	N	N	Y	N	N	N	N	N	Y	1	188.00	197.862	0
07188	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple Ipod 40 GB 3.G inklusive Zubehör		02/01/2006	02/11/2006	10	9	653	209.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	209.00	221.153	0
07192	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB weiß- Neuwertig!		02/01/2006	02/06/2006	5	1	216	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	210.00	197.862	1
07194	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Verkaufe iPod mini blau		02/01/2006	02/08/2006	7	1	12	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	106.00	161.512	0
07196	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod nano 2GB schwarz  NEU		02/01/2006	02/02/2006	1	1	141	159.00	169.00	Y	N	N	N	N	N	Y	N	N	N	N	1	169.00	167.977	1
07197	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod mini 4 GB PINK		02/01/2006	02/04/2006	3	1	228	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	166.00	173.45	0
07200	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Ipod Nano 4gb schwarz Rundumset!!! selten		02/01/2006	02/06/2006	5	1	34	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	222.00	197.862	1
07204	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/01/2006	02/02/2006	1	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	180.00	197.862	0
07209	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod Mini 4GB grün, mit GARANTIE, OVP!!		02/01/2006	02/11/2006	10	1	71	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	176.33	164.757	1
07210	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano	2 GB weiß "neu"	02/01/2006	02/08/2006	7	1	24	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	161.00	197.862	0
07211	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !		02/01/2006	02/06/2006	5	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	246.00	197.862	1
07212	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !		02/01/2006	02/04/2006	3	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	230.00	197.862	1
07213	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !		02/01/2006	02/02/2006	1	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	243.10	197.862	1
07215	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !		02/01/2006	02/11/2006	10	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	231.51	197.862	1
07217	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Ipod Mini 4GB		02/01/2006	02/08/2006	7	1	21	1.00	195.00	Y	N	N	N	N	N	N	N	N	N	N	1	177.00	164.757	1
07219	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	Apple iPod mini GOLD 4GB		02/01/2006	02/08/2006	7	1	47	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	153.00	158.578	0
07220	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/01/2006	02/02/2006	1	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	172.52	197.862	0
07222	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/01/2006	02/04/2006	3	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	170.99	197.862	0
07223	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/01/2006	02/06/2006	5	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	183.00	197.862	0
07225	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/01/2006	02/08/2006	7	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	174.10	197.862	0
07226	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/01/2006	02/08/2006	7	1	2262	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	170.00	197.862	0
07228	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE IPOD MINI 4GB SILBER INKL. FIREWIRE UND KFZ LADER	+ Ladegerät und ein Kabel zum Anschluss an die Anlage!	02/02/2006	02/09/2006	7	1	362	1.00	170.00	Y	N	N	N	Y	N	N	N	N	Y	Y	1	40.50	167.977	0
07229	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	IPOD 40 GB - UNBENUTZT / NEU TOP 4. Generation		02/02/2006	02/05/2006	3	1	827	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	257.00	221.153	1
07230	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/02/2006	0	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07232	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2263	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	170.00	197.862	0
07233	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/05/2006	3	1	2263	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	172.00	197.862	0
07238	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/09/2006	7	1	2263	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	171.00	197.862	0
07239	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/09/2006	7	1	2263	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	170.90	197.862	0
07240	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/12/2006	10	1	2263	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	172.00	197.862	0
07245	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/03/2006	1	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07248	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/04/2006	2	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07249	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/02/2006	0	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07251	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/04/2006	2	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07252	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini Silber, 4GB, wie neu! TOP! 3 Tage!		02/02/2006	02/05/2006	3	1	502	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	163.00	167.977	0
07256	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/02/2006	0	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07257	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4 GB Blau - neuwertig		02/02/2006	02/05/2006	3	1	274	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	167.66	161.512	1
07258	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** SONDERPOSTEN ** Apple iPod Nano 4GB ** NEU & OVP **		02/02/2006	02/02/2006	0	9	1	199.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	199.00	197.862	1
07259	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	*** iPod Nano 2GB schwarz NAGELNEU & OVP ***		02/02/2006	02/05/2006	3	1	174	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	Y	1	175.00	197.862	0
07262	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Der Apple iPod Mini MP3-Player - 4GB Silber		02/02/2006	02/05/2006	3	1	108	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	156.00	167.977	0
07266	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPOD nano 2gb weiß, Neu, OVP , Rechnung auf Käufer		02/02/2006	02/07/2006	5	9	121	174.00	0.00	N	N	N	N	N	N	N	N	N	N	N	2	174.00	197.862	0
07268	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple ipod Nano 4GB		02/02/2006	02/05/2006	3	1	57	1.00	0.00	N	Y	N	N	N	N	Y	N	Y	N	N	1	206.01	197.862	1
07270	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano (2GB, weiß) OVP! Garantie!!! TOP!!!		02/02/2006	02/02/2006	0	1	21	1.00	160.00	Y	Y	N	N	N	N	N	N	N	N	N	1	159.99	197.862	0
07271	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple ipod nano 4 GB schwarz Ovp/Rechnung		02/02/2006	02/09/2006	7	1	16	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	208.00	197.862	1
07273	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	apple ipod mini 4gb babyblau, i pod,		02/02/2006	02/09/2006	7	1	9	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	180.00	161.512	1
07274	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	i-Pod mini, Apple Silber + Zubehör 4 GB		02/02/2006	02/05/2006	3	1	68	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	161.00	167.977	0
07276	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod Mini 4GB Silber, incl. ZBH		02/02/2006	02/02/2006	0	1	56	50.00	160.00	Y	N	N	N	N	N	N	N	N	N	N	1	160.00	167.977	0
07277	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple IPOD NANO weiß 2GB/wie neu/OVP/+5 Jahre Garantie		02/02/2006	02/12/2006	10	1	79	1.00	175.00	Y	N	N	N	N	N	N	N	N	Y	N	1	163.00	197.862	0
07279	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini 4 GB silber		02/02/2006	02/05/2006	3	1	36	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	169.99	167.977	1
07280	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod Mini 4 GB in grün !!! Mit iTrip und Zubehör TOP!!!		02/02/2006	02/12/2006	10	1	177	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	159.00	164.757	0
07283	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB silber (neu, ovp, noch versiegelt)		02/03/2006	02/10/2006	7	1	24	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	193.00	167.977	1
07286	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod Mini 4GB 2.Generation		02/02/2006	02/05/2006	3	1	186	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	157.52	167.977	0
07287	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 2GB weiß NEU in OVP	Bei Sofortkauf keine Versandkosten	02/02/2006	02/12/2006	10	1	170	1.00	190.00	Y	N	N	N	N	N	Y	N	N	N	N	1	161.69	197.862	0
07289	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	APPLE IPOD MINI 4GB grün GARANTIE wie neu OVP + Tasche		02/02/2006	02/12/2006	10	1	55	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	Y	1	154.00	164.757	0
07290	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	apple ipod mini 4GB silber i-pod mp3-Player 4 GB TOP!		02/02/2006	02/09/2006	7	1	121	1.00	0.00	N	N	N	N	Y	N	N	N	Y	N	N	1	196.11	167.977	1
07291	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	NEU! iPod Mini 4 GB silber I Pod NEU & OVP! GARANTIE!		02/02/2006	02/12/2006	10	1	9	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	186.59	167.977	1
07292	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod Mini 4Gb Silber    sehr guter Zustand  !		02/02/2006	02/12/2006	10	1	11	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	Y	1	146.00	167.977	0
07294	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	I Pod Mini mit 4 GB Speicher blau		02/02/2006	02/05/2006	3	1	104	1.00	150.00	Y	N	N	N	N	N	N	N	N	N	N	1	130.23	161.512	0
07296	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod photo 40 GB Farbdisplay NEU incl.Versandkosten!		02/02/2006	02/03/2006	1	1	36	195.00	250.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	250.00	221.153	1
07298	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple - iPod Mini 4GB in SILBER - NEU/OVP !!!		02/02/2006	02/04/2006	2	1	37	1.00	219.00	Y	N	N	N	Y	N	N	N	N	N	Y	1	219.00	167.977	1
07300	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod mini 4 GB , pink, mit OVP		02/02/2006	02/04/2006	2	1	1737	159.00	170.00	Y	N	N	N	Y	N	N	N	N	N	N	1	170.00	173.45	0
07301	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPOD NANO!!!! APPLE!!! 2GB!! WEISS!OVP!!!!!!!!		02/02/2006	02/07/2006	5	1	193	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	150.99	197.862	0
07303	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod mini 4GB in grün: wie neu, ohne Kratzer!!		02/02/2006	02/09/2006	7	1	34	25.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	191.00	164.757	1
07304	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod mini 4GB Blau		02/02/2006	02/12/2006	10	1	21	1.99	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	106.50	161.512	0
07309	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/05/2006	3	1	2274	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.00	197.862	0
07313	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	166.55	197.862	0
07314	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	166.00	197.862	0
07315	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	164.51	197.862	0
07316	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/09/2006	7	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	173.00	197.862	0
07317	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/09/2006	7	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	172.10	197.862	0
07318	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/09/2006	7	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	173.10	197.862	0
07323	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/12/2006	10	1	2274	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	166.03	197.862	0
07324	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	++Apple iPod Mini Babyblau 4gb i pod++		02/02/2006	02/09/2006	7	1	82	1.00	168.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	202.00	161.512	1
07328	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	I Pod mini 4 GB blau I-Pod mp3 wie neu OVP, TOP!		02/02/2006	02/05/2006	3	1	543	1.00	199.00	Y	N	N	N	Y	N	N	N	N	N	N	1	178.00	161.512	1
07329	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod mini 4GB Blau !!!! Mit extra !!!		02/02/2006	02/05/2006	3	1	34	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	156.00	161.512	0
07336	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/03/2006	1	1	2276	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	164.00	197.862	0
07339	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/05/2006	3	1	2276	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	172.00	197.862	0
07340	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/05/2006	3	1	2276	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	169.00	197.862	0
07342	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2276	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	175.66	197.862	0
07343	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2276	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	176.00	197.862	0
07344	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/02/2006	02/07/2006	5	1	2276	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	169.51	197.862	0
07349	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano, 4 GB, schwarz, neu, OVP		02/02/2006	02/05/2006	3	1	8	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	230.00	197.862	1
07351	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4 GB *NEU* SCHWARZ OVP sofort lieferbar		02/02/2006	02/12/2006	10	1	353	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	225.10	197.862	1
07354	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB silber + Netzteil!!!!		02/02/2006	02/09/2006	7	1	6	180.00	0.00	N	N	N	N	Y	N	Y	N	N	N	Y	1	181.00	167.977	1
07355	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40GB 40 GB 4G inkl. Zubehör + OVP		02/02/2006	02/03/2006	1	1	113	1.00	220.00	Y	N	N	N	Y	N	Y	N	N	N	Y	1	220.00	221.153	0
07358	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple Ipod Nano 4Gb (MA107FD/A )		02/02/2006	02/04/2006	2	9	4	215.00	0.00	N	Y	N	N	N	N	N	N	Y	N	N	1	215.00	197.862	1
07359	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple Ipod Nano 4Gb (MA107FD/A )		02/02/2006	02/05/2006	3	9	4	215.00	0.00	N	Y	N	N	N	N	N	N	Y	N	N	1	215.00	197.862	1
07361	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple Ipod Nano 4Gb (MA005FD/A) weiss		02/02/2006	02/05/2006	3	9	4	215.00	0.00	N	Y	N	N	N	N	N	N	Y	N	N	1	215.00	197.862	1
07362	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple Ipod Nano 4Gb (MA005FD/A) weiss		02/02/2006	02/05/2006	3	9	4	215.00	0.00	N	Y	N	N	N	N	N	N	Y	N	N	1	215.00	197.862	1
07363	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/03/2006	02/04/2006	1	1	2279	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.00	197.862	0
07366	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/03/2006	02/04/2006	1	1	2279	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	151.99	197.862	0
07369	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/03/2006	02/06/2006	3	1	2279	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.55	197.862	0
07371	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !		02/03/2006	02/08/2006	5	1	2279	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	169.20	197.862	0
