auct_id,listing_title_lowercase,listing_subtitle_lowercase,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
10349,"---i pod,20gbsuper zustand,keine kratzer,100% top!!!---","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
10350,"**apple ipod photo 5.g  20gb ungeöffnet mit rechnung**","","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F"
10356,"apple ipod photo 20gb - neuware (verschweisst)!!!!!!!!!","","W","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10357,"apple ipod 20 gb 4. generation weiß top-zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
10359,"ipod mini 6 gb blue 1500 songs neu orig. verpackt","","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F"
10361,"ipod 3. generation mit 20gb neuwertig + i-station + kit","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10363,"apple ipod 20 gb m079 *neu*ovp*rechnung + garantie","","W","F","W","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
10364,"apple ipod 20 gb m079 *neu*ovp*rechnung + garantie","","W","F","W","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
10366,"apple ipod 20 gb m079 *neu*ovp*rechnung + garantie","","W","F","W","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
10369,"20gb ipod 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10370,"ipod 20gb 3. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10371,"apple ipod mini 6gb silber mit schützhülle","der mini ganz groß mit 6 gigabyte und originalverpackt!","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10374,"apple ipod photo 30 gb + zubehör ** wie neu ** klasse !","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10376,"ipod 4g 20gb + docking station + cover ab 1 eur !!","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
10378,"apple ipod photo 20 gb - erst 2 monate alt","mit neuen, noch original versiegelten kopfhörern!!","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F"
10379,"!!!!!! original apple ipod der 4 gen. mit 20 gb !!!!!!","* absolut neu, in voll eingescheißter ovp, ungeöffnet *","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
10381,"apple ipod mini musicplayer mp3 6gb grün 18 stunden a","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10383,"ipod color   20gb   neu & ovp   garantie","","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
10384,"apple i pod 20 gb neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10386,"ipod 4. generation, 30 gb , farbdisplay, neuwertig","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
10388,"apple ipod nano 2gb de","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10394,"apple ipod tragb. mp3 player 3. generation 20 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10395,"neuer ipod  20 gb mit farbdisplay für pc/mac","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
10396,"apple ipod, 3. generation, 30 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10397,"sofort lieferbar: ipod mini 6gb grün neu (kein nano)","","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10398,"apple - ipod mini 6gb blau neu/ovp/rechnung/garantie","","W","F","W","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F"
10402,"apple ipod 20gb speicher ! luxusgerät. mit kfz ladekabe","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10403,"apple ipod 20gb  -gebraucht- aber wie neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10404,"ipod nano 2gb schwarz","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10405,"apple ipod 20 gb + docking station (20 gb+40 gb),neuw.","!!! plus ipod ear phones, neu & ovp !!!","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
10406,"ipod, 3.gen., 30 gb   defekt! 4000 mp3 - songs","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10408,"apple - ipod mini 6gb silber neu/ovp/rechnung/garantie","","W","F","W","F","W","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
10410,"apple - ipod mini 6gb silber neu/ovp/rechnung/garantie","","W","F","W","F","W","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
10411,"apple - ipod mini 6gb silber neu/ovp/rechnung/garantie","","W","F","W","F","W","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
10415,"original apple 20 gb ipod**2. generation*neu**","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
10419,"*** ipod 30gb 3g***","*** ipod 30gb 3g***","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10427,"apple ipod 20gb (4. gen) + itrip + dickes zubehörpaket","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10428,"apple ipod u2 special edition 20gb, schwarz neuwertig","ohrhörer noch nie benutzt / inkl. original apple tasche","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10432,"apple ipod 3. generation 20 gb ovp mit dock","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
10434,"ipod mini 6gb, silber, neu, ovp volle garantie","","W","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
10441,"apple ipod 30 gb 3g inkl. dock","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
10442,"apple ipod 20 gb dock mac kaum genutzt imac nano i-pod","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
10443,"apple ipod photo 30 gb mit farbdisplay und zubehör","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10444,"apple ipod photo 30 gb 4g neuwertig restgarantie+tasche","","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W"
10450,"apple - ipod mini 6gb blau neu/ovp/rechnung/garantie","","W","F","W","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F"
10451,"apple ipod - 20 gb - farbdisplay - clickwheel - neuw.","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
10453,"apple ipod 30 gb neu! - original verpackt m. ladegerät","farbdisplay, pc & mac,plus orig. podpouches ipod-tasche","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
10454,"ipod mini 6gb silber fast neu und mit ovp!","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10455,"brandneu!!!!!  apple ipod video 30gb 30gb photo video","","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F"
10458,"apple ipod - 20 gb - 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10459,"apple - ipod nano 4gb **schwarz umsonst!!!!!! lesen!!!","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10460,"apple - ipod nano 4gb **schwarz umsonst!!!!!! lesen!!!","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10461,"apple ipod mini 2. generation 6 gb blau neuwertig!","","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
10463,".:: ipod 20gb color - neuste generation - top :::.","","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
10466,"apple i-pod 20 gb - kaum benutzt!!!!!","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10469,"apple ipod photo 30gb mit zubehör versandkostenfrei","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10470,"apple ipod mini 6gb silber -neuwertig-","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10471,"ipod, 20 gb, nagelneu; lieferschein vom 12.10.2005","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10473,"ipod 20gb neuwertig!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10475,"ipod 20gb der 4.gen.,wie neu,ovp!!!","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10476,"apple ipod 20 gb (4. gen.) + original apple tasche","absolut neuwertig , kaufpreis bezahlt : 358 euro","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W"
10477,"apple ipod 20gb pc+mac, 5. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10478,"ipod 20gb neu color farbe 5. gen. foto 30gb 60gb 3 tage","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10480,"apple ipod 20 gb, 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10482,"apple ipod photo farbdisplay 20gb, garantie, ovp","mit rechnung vom 26.07.2005, zubehör und 13gb musik","F","F","W","F","F","F","F","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F"
10488,"ipod photo color 30 gb 30gb ovp !! w. neu !!","sehr seltenes stück-wurde nur kurz gebaut! top zustand!","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10489,"apple ipod photo, 5. gen. 20 gb. neuzust.+gara. ovp","","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10490,"apple ipod 20 gb 4. generation!!! viel zubehör!!!top!!!","nur einen tag!!!","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
10491,"ipod 20 gb 4.generation  neu mit rechnung","","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F"
10492,"@ apple ipod 20 gb neu! mit garantie +bonus! 20gb,video","","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
10494,"apple ipod 20gb 4. generation 4 monate alt, wie neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
10495,"apple ipod mini mp3-player 6 gb *blau*","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
10499,"--- apple ipod color 5. generation, 20 gb, viel zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10500,"original ipod 30 gb von apple","das originale kultobjekt mit farbdisplay (ipod photo)","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
10501,"apple ipod photo 30 gb 4. gen  ovp mit kompl. zubehör","","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10506,"ipod 20 gb farbe 5. generation+dock+itrip+garantie","sehr guter zustand - vor 2 wochen gekauft","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F"
10508,"ipod mini 6gb in silber - wie neu","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10509,"apple ipod 20 gb (photo) mit farbdisplay!","neu + rechnung für garantie + originale verpackung","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10510,"apple ipod 20 gb + usb kabel + itrip","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10511,"ipod 20 gbyte 5. generation neu + originalverpackt","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
10513,"apple ipod 20gb pc+mac 5.g neu und original versiegelt","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
10514,"apple ipod photo 30gb 4.gen+ovp+garantie+italk+hülle","","F","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
10515,"apple ipod 20gb 5.generation+itrip+ladegerät","inkls. rechnung v. 26.08.05 v. media markt","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10516,"apple ipod photo 20gb mit farbdisplay (5.generation)","fast neu * 4 wochen alt * mit garantie und originalverp","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10517,"apple i-pod *20gb* wie neu!!!!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10522,"iskin für  apple ipod 20 gb - 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10523,"apple ipod 20 gb*****","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10524,"ipod special edition u2  20gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10526,"ipod 20 gb 4.g. farbdisplay + dockingstation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F"
10528,"!!neuwertiger apple ipod mini 6 gb silber!!","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10530,"**apple ipod photo 5.g 20gb ungeöffnet mit rechnung**","","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F"
10537,"ipod photo   5.generation   20 gb   unbenutzt!!","** inkl. rechnung; 12 monate apple garantie **","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10542,"ipod 20gb farbe 2 monate jung + itrip lcd + extras +","incl. garantie + incl. rundum-sorglos zubehörpaket","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10543,"apple ipod mini pink 6 gigabyte mit rechnung neu","mp3 player apple ipod besser als 4 gig besser als nano","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F"
10545,"iriver h10 5gb 1,5color-tft°mp3-player°photo°radio°neu","special edition: mit radio und fm-rec.! rechn.+garantie","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10546,"brandneu!!!!!  apple ipod video 30gb 30gb photo video","","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F"
10547,"iriver h10 6gb 1,5color-tft°mp3-player°photo°radio°neu","neue version! 260.000 farben°voice-rec°radio-rec°txt°fp","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10548,"apple ipod photo 4g 20gb, farbdisplay","für pc + mac, wie neu, ovp und mit rechnung","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10553,"apple ipod 20gb, 4.generation, gebraucht ovp","+ logic3 istation (anlage), isocks, docking station","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10557,"ipod photo 30gb 4.generation apple +ovp zubehör wie neu","","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10559,"apple ipod photo 20gb farbdisplay 5th gen neuw dt gar.","mit edler ledertasche absoluter top zustand","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10562,"apple ipod mp3 player 20gb + netzteil + usb + firewire","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10563,"apple ipod 20gb mit ovp u. click wheel","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10567,"!!!!!!ipod 20gb u2 photo!!!!!!","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10571,"apple ipod 20gb photo farbdisplay + applecare ÿ 59.-","inkl. rechnung applestore vom 01. juli 2005 + applecare","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10573,"apple ipod 20 gb (4. gen.) + original apple tasche","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W"
10575,"ipodmini, 6 gb","blue mit zubehör","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10577,"ipod mini 6 gb blau inkl. iskin mini case top zustand","","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F"
10580,"apple ipod 20gb weiß","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10584,"ipod photo mit 30gb und zubehör","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10585,"apple ipod 20 gb farbdisplay, fotofunktion und extras","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F"
10586,"apple ipod photo 30 gb +5. gen. farbdispl. fast neu","rechnung von apple aus 04 / 05 + iskin (tasche)","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
10589,"ipod 4g mit farbdisplay viel zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
10590,"ipod 3g 20gb","der beliebteste musik-player der welt","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10592,"ipod mini 6gb silber neuwertig bonus ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10594,"apple ipod 20gb, 4.gen., deutsch, ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10600,"apple ipod 20gb 4.gen.+kompl.orig.zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10601,"apple ipod mini mp3 6gb grün","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10603,"apple ipod 20 gb (5.gen.) 1monat alt , lautere version","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
10606,"ipod u2 edition 5g! ca. 3 jahre garantie + itrip black","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
