auct_id,gms_greater_avg,item_leaf_category_name_color_category,item_leaf_category_gigabytes,start_prive > avg,start_price_is_default,schedule_fee_flag,listing_type_code_9,listing_type_code_1,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_new,listing_title_lowercase_contains_black,listing_title_lowercase_contains_apple,_contains_gen,item_leaf_category_name_article_category_meta_category_nano,item_leaf_category_name_article_category_meta_category_mini,item_leaf_category_name_article_category_meta_category_classic,is_24_days_before_weihnachten,ipix_featured_fee_flag,gallery_fee_flag,feedback > avg,buy_it_now_listed_flag,buy_it_now > gms_avg,bold_fee_flag,start_price_LogN,qty_available_per_listing_Invers,listing_start_date_month,listing_start_date_day,listing_end_date_month,listing_end_date_day,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,days_between_weihnachten_2005_Log10,buy_it_now_price_LogN
3129,"W",7,4,"W","F","N","F","W","W","F","F","F","W","F","F","W","F","W","Y","N","F","Y","W","Y",5.010635,1.000000,12,3,12,8,1.609438,1.000000,1.322219,5.293305
312,"F",2,4,"F","W","N","F","W","F","W","F","F","W","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,10,3,10,10,1.945910,2.201397,1.913814,0.000000
491,"W",2,4,"F","W","N","F","W","F","F","F","F","W","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,10,9,10,16,1.945910,1.322219,1.880814,0.000000
6473,"W",7,4,"F","W","Y","F","W","F","F","W","F","W","F","F","W","F","W","N","N","F","N","F","N",0.000000,1.000000,1,21,1,28,1.945910,1.491362,,0.000000
11130,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,10,27,11,3,1.945910,0.000000,1.763428,0.000000
11459,"F",5,30,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,6,11,13,1.945910,1.518514,1.681241,0.000000
11766,"F",5,30,"F","F","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","F","Y","F","N",5.241747,1.000000,11,14,11,21,1.945910,1.255273,1.602060,5.556828
14189,"F",5,30,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","W","Y","F","N",3.218476,1.000000,1,18,1,18,,3.158965,,5.438079
6230,"W",5,4,"F","W","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,17,1,20,1.098612,0.301030,,0.000000
12706,"F",5,30,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","W","N","Y","F","N","F","Y",0.000000,1.000000,12,7,12,12,1.609438,1.041393,1.230449,0.000000
12695,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","Y",3.911823,1.000000,12,7,12,8,0.000000,1.491362,1.230449,0.000000
11301,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,1,11,6,1.609438,1.278754,1.724276,0.000000
8283,"F",5,2,"W","F","N","F","W","F","F","F","F","W","F","W","F","F","W","Y","Y","F","N","F","N",5.075174,1.000000,2,17,2,20,1.098612,0.903090,,0.000000
1219,"F",2,4,"W","F","N","W","F","F","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.068904,1.000000,10,28,11,5,2.079442,4.153632,1.755875,0.000000
2061,"W",4,4,"W","F","N","W","F","F","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.176150,1.000000,11,16,11,20,1.386294,4.161997,1.579784,0.000000
1561,"F",4,4,"W","F","N","W","F","F","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.068904,1.000000,11,6,11,14,2.079442,4.158121,1.681241,0.000000
221,"F",6,4,"W","F","N","W","F","F","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.068904,1.000000,10,1,10,3,0.693147,4.141669,1.924279,0.000000
3112,"F",7,4,"W","F","N","W","F","W","F","F","F","W","F","F","W","F","W","N","N","W","N","F","N",5.068904,1.000000,12,3,12,4,0.000000,4.172223,1.322219,0.000000
3113,"F",7,4,"W","F","N","W","F","W","F","F","F","W","F","F","W","F","W","N","N","W","N","F","N",5.043425,1.000000,12,3,12,8,1.609438,4.172223,1.322219,0.000000
682,"W",2,4,"W","F","N","W","F","F","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.170484,1.000000,10,15,10,24,2.197225,4.147645,1.845098,0.000000
1108,"W",2,4,"W","F","N","W","F","F","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.170484,1.000000,10,24,10,28,1.386294,4.152350,1.785330,0.000000
1407,"W",7,4,"W","F","N","W","F","W","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.159055,1.000000,11,2,11,8,1.791759,4.156064,1.716003,0.000000
128,"W",7,4,"W","F","N","W","F","W","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.187386,1.000000,9,27,10,4,1.945910,4.139438,1.944483,0.000000
332,"W",7,4,"W","F","N","W","F","W","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.187386,1.000000,10,4,10,13,2.197225,4.142546,1.908485,0.000000
1454,"W",7,4,"W","F","N","W","F","W","F","F","F","W","F","F","W","F","F","N","N","W","N","F","N",5.176150,1.000000,11,4,11,7,1.098612,4.156912,1.698970,0.000000
10169,"W",5,20,"W","F","N","F","W","F","F","F","F","W","W","F","F","W","F","Y","N","F","Y","W","N",5.298317,1.000000,10,2,10,9,1.945910,2.365488,1.919078,5.521461
10111,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.433722,1.000000,9,29,10,8,2.197225,4.140099,1.934498,0.000000
10562,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.293305,1.000000,10,14,10,20,1.791759,4.147553,1.851258,0.000000
10755,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.293305,1.000000,10,18,10,21,1.098612,4.149527,1.826075,0.000000
10933,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.342334,1.000000,10,22,10,23,0.000000,4.151186,1.799341,0.000000
10979,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.342334,1.000000,10,23,10,23,,4.151615,1.792392,0.000000
11483,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.433722,1.000000,11,7,11,9,0.693147,4.158151,1.672098,0.000000
12283,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.433722,1.000000,11,28,11,30,0.693147,4.168939,1.414973,0.000000
13333,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.476464,1.000000,12,21,12,30,2.197225,4.182757,0.477121,0.000000
11790,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,15,11,20,1.609438,0.000000,1.591065,0.000000
10820,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.129899,0.200000,10,19,10,29,2.302585,4.149865,1.819544,0.000000
11183,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.129899,1.000000,10,29,11,6,2.079442,4.154211,1.748188,0.000000
11467,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.129899,1.000000,11,6,11,15,2.197225,4.158061,1.681241,0.000000
11775,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","W","N","F","N",5.129899,1.000000,11,15,11,23,2.079442,4.161608,1.591065,0.000000
14438,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",5.517453,0.500000,1,26,2,3,2.079442,4.202434,,0.000000
15818,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.389072,1.000000,3,14,3,16,0.693147,4.221545,,0.000000
11355,"W",5,20,"W","F","N","W","F","F","W","W","F","W","F","F","F","W","F","N","Y","W","N","F","N",5.560489,0.333333,11,3,11,6,1.098612,3.055760,1.707570,0.000000
15315,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.241747,0.500000,2,20,3,2,2.302585,4.212694,,0.000000
15761,"F",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.164786,1.000000,3,12,3,17,1.609438,4.220892,,0.000000
13990,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","N","W","N","F","N",0.000000,1.000000,1,12,1,22,2.302585,3.298635,,0.000000
15431,"W",5,30,"F","F","Y","F","W","F","F","F","W","W","W","F","F","W","W","Y","Y","F","N","F","Y",5.010635,1.000000,2,26,3,5,1.945910,1.875061,,0.000000
14484,"F",5,30,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,27,2,6,2.302585,4.155488,,0.000000
15507,"F",5,30,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,2,28,3,10,2.302585,4.182614,,0.000000
13831,"W",5,20,"F","W","N","F","W","F","F","W","F","W","W","F","F","W","W","Y","Y","F","Y","F","N",0.000000,1.000000,1,8,1,15,1.945910,1.785330,,5.241747
7163,"F",5,40,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,2,2,2,12,2.302585,4.158785,,0.000000
9545,"F",5,40,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,3,9,3,19,2.302585,4.188675,,0.000000
9754,"F",5,40,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","Y","F","N",4.691348,1.000000,3,12,3,19,1.945910,1.146128,,5.241747
9833,"W",5,40,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.517453,1.000000,3,14,3,14,,4.221519,,0.000000
4708,"W",5,40,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.476464,1.000000,12,21,12,28,1.945910,4.182757,0.477121,0.000000
5118,"W",5,40,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.556828,1.000000,12,30,1,5,1.791759,4.186928,,0.000000
5694,"W",5,40,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.476464,1.000000,1,9,1,12,1.098612,4.193125,,0.000000
4707,"W",5,40,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",5.556828,1.000000,12,21,12,23,0.693147,4.182757,0.477121,0.000000
13422,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",5.594711,1.000000,12,25,12,26,0.000000,4.184606,,0.000000
13104,"W",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,12,15,12,25,2.302585,2.120574,0.954243,0.000000
13572,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,31,1,7,1.945910,1.929419,,0.000000
14887,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","Y","F","N",0.000000,1.000000,2,7,2,14,1.945910,1.176091,,5.298317
10807,"W",5,20,"W","F","N","W","F","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","Y",5.438036,0.500000,10,18,10,20,0.693147,3.826723,1.826075,0.000000
11441,"W",5,20,"F","F","N","F","W","F","F","W","F","W","F","F","F","W","F","Y","Y","F","N","F","N",1.609438,1.000000,11,5,11,8,1.098612,1.278754,1.690196,0.000000
10870,"W",5,20,"F","W","Y","F","W","F","W","F","F","W","W","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,10,20,10,27,1.945910,2.506505,1.812913,0.000000
13848,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",4.498698,1.000000,1,8,1,18,2.302585,2.880814,,0.000000
5207,"W",5,40,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,1,1,8,1.945910,1.041393,,0.000000
8022,"F",2,4,"F","F","N","F","W","F","F","F","F","W","F","F","W","F","W","N","N","F","N","F","N",4.092677,1.000000,2,12,2,22,2.302585,2.893207,,0.000000
12700,"W",5,20,"F","W","N","F","W","F","W","F","F","W","F","F","F","W","W","N","Y","F","N","F","Y",0.000000,1.000000,12,7,12,12,1.609438,1.113943,1.230449,0.000000
9113,"W",5,2,"W","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.010635,1.000000,3,2,3,9,1.945910,1.505150,,0.000000
8749,"F",5,2,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","N","F","Y",0.693147,1.000000,2,25,3,4,1.945910,0.602060,,0.000000
5609,"W",5,4,"F","W","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,8,1,15,1.945910,0.000000,,0.000000
5690,"W",5,4,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,9,1,14,1.609438,0.000000,,0.000000
7419,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","Y","W","N",5.010635,1.000000,2,3,2,6,1.098612,1.785330,,5.347108
1818,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","F","N","Y","F","N","F","Y",4.905275,1.000000,11,12,11,17,1.609438,0.602060,1.623249,0.000000
4564,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",4.605070,1.000000,12,19,12,22,1.098612,0.000000,0.698970,0.000000
6206,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",4.605070,1.000000,1,16,1,19,1.098612,0.477121,,0.000000
1644,"W",5,4,"F","W","N","F","W","F","F","W","W","W","F","W","F","F","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,8,11,13,1.609438,2.149219,1.662758,0.000000
3539,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.501054,1.000000,12,9,12,9,,2.456366,1.176091,0.000000
8714,"F",5,2,"F","W","N","F","W","F","F","F","F","W","F","W","F","F","W","Y","Y","F","Y","W","N",0.000000,1.000000,2,24,3,1,1.609438,2.572872,,5.187386
8567,"W",5,2,"W","F","Y","W","F","F","W","W","W","W","F","W","F","F","W","N","Y","F","N","F","Y",5.273000,1.000000,2,21,2,24,1.098612,1.146128,,0.000000
6305,"F",5,4,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","Y","F","N",0.000000,1.000000,1,18,1,23,1.609438,1.838849,,5.241747
6960,"F",5,4,"F","F","N","W","F","F","F","F","W","W","F","W","F","F","W","N","Y","F","N","F","N",5.056246,1.000000,1,29,1,29,,1.662758,,0.000000
4740,"W",5,4,"F","W","N","F","W","F","F","W","W","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,22,12,27,1.609438,0.698970,0.301030,0.000000
5588,"W",5,4,"F","W","Y","F","W","F","F","W","W","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,12,1,22,2.302585,1.176091,,0.000000
7512,"W",5,4,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,5,2,12,1.945910,2.296665,,0.000000
4996,"W",5,4,"F","W","Y","F","W","F","F","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,28,12,29,0.000000,1.755875,,0.000000
8372,"F",5,2,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","Y","Y","F","N","F","Y",0.000000,1.000000,2,26,3,5,1.945910,2.155336,,0.000000
5895,"F",5,4,"F","W","Y","F","W","F","W","W","W","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,12,1,15,1.098612,2.170262,,0.000000
8797,"W",5,2,"F","W","Y","F","W","F","F","W","W","W","F","W","F","F","W","Y","Y","F","Y","W","Y",0.000000,1.000000,2,26,3,5,1.945910,1.462398,,5.433722
9585,"F",5,2,"F","W","Y","F","W","F","F","W","W","W","F","W","F","F","W","Y","Y","F","Y","W","N",0.000000,1.000000,3,12,3,19,1.945910,1.477121,,5.433722
4264,"F",5,4,"F","W","Y","F","W","F","F","W","F","W","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,12,16,12,21,1.609438,1.342423,0.903090,5.068904
8475,"F",5,2,"W","F","N","W","F","F","F","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.075174,1.000000,2,20,2,22,0.693147,2.307496,,0.000000
4682,"F",5,4,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","Y","F","N",0.000000,1.000000,12,21,12,22,0.000000,1.342423,0.477121,5.220356
9000,"F",5,2,"W","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","Y","F","N",4.990433,1.000000,3,1,3,1,,2.334454,,5.010635
5296,"W",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,4,1,14,2.302585,1.913814,,0.000000
2080,"W",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","F","N","N","F","Y","W","N",0.000000,1.000000,11,16,11,17,0.000000,2.485721,1.579784,5.416100
4778,"W",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,12,22,1,1,2.302585,1.973128,0.301030,0.000000
6771,"W",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,1,26,2,5,2.302585,2.107210,,0.000000
6744,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",4.787492,1.000000,1,25,2,1,1.945910,1.041393,,0.000000
2779,"W",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","F","N","N","F","Y","W","N",0.000000,1.000000,11,27,11,28,0.000000,1.146128,1.431364,5.370638
1993,"F",5,4,"F","W","N","F","W","F","F","F","F","W","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,15,11,22,1.945910,1.431364,1.591065,0.000000
2425,"F",5,4,"F","W","N","F","W","F","W","F","F","W","F","W","F","F","F","N","N","F","Y","F","N",0.000000,1.000000,11,22,11,22,,1.740363,1.505150,5.093750
5605,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",4.605170,1.000000,1,8,1,11,1.098612,1.176091,,0.000000
7855,"F",5,4,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","Y","Y","F","Y","F","N",0.000000,1.000000,2,10,2,17,1.945910,1.230449,,5.220356
9009,"W",5,4,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","Y",0.000000,1.000000,3,1,3,2,0.000000,1.041393,,0.000000
5783,"F",5,4,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","Y","N","F","N","F","N",0.000000,1.000000,1,10,1,15,1.609438,1.230449,,0.000000
6488,"F",5,4,"F","F","N","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","Y","F","N",4.595120,1.000000,1,21,1,22,0.000000,1.462398,,5.241747
9649,"F",5,2,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,3,11,3,16,1.609438,0.845098,,0.000000
1744,"F",5,4,"F","F","N","W","F","F","W","F","W","W","F","W","F","F","F","N","N","F","N","F","N",5.003946,1.000000,11,10,11,10,,1.977724,1.643453,0.000000
8588,"F",5,2,"F","W","Y","F","W","F","F","W","W","W","F","W","F","F","W","Y","N","F","N","F","N",0.000000,1.000000,2,22,2,25,1.098612,2.033424,,0.000000
3504,"F",5,4,"F","W","N","F","W","F","F","W","W","W","F","W","F","F","W","Y","N","F","Y","W","N",0.000000,1.000000,12,8,12,11,1.098612,1.301030,1.204120,5.293305
2689,"F",5,4,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","F","Y","N","F","N","F","N",0.000000,1.000000,11,26,12,1,1.609438,2.068186,1.447158,0.000000
4242,"F",5,4,"F","W","N","F","W","F","F","F","F","W","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,12,15,12,16,0.000000,1.698970,0.954243,4.317488
2667,"F",5,4,"W","F","N","W","F","F","W","W","W","W","F","W","F","F","F","N","Y","F","N","F","Y",5.187386,1.000000,11,26,11,26,,2.240549,1.447158,0.000000
8286,"F",5,4,"F","F","N","W","F","F","F","W","W","W","F","W","F","F","W","N","N","F","N","F","N",5.049856,1.000000,2,17,2,20,1.098612,0.000000,,0.000000
8513,"F",5,4,"F","F","N","W","F","F","F","W","W","W","F","W","F","F","W","N","N","F","N","F","N",5.049856,1.000000,2,21,2,25,1.386294,0.477121,,0.000000
6849,"F",5,4,"F","W","N","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,27,2,6,2.302585,1.041393,,0.000000
5232,"F",5,4,"F","F","N","F","W","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",5.010635,1.000000,1,2,1,9,1.945910,1.230449,,0.000000
5593,"F",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.273000,1.000000,1,8,1,13,1.609438,1.857332,,0.000000
5064,"F",5,4,"F","F","N","F","W","F","F","F","W","W","F","W","F","F","W","Y","Y","F","Y","W","N",5.010635,1.000000,12,29,1,1,1.098612,2.593286,,5.298317
7701,"W",5,4,"F","W","N","F","W","F","W","F","F","W","F","W","F","F","W","N","Y","F","Y","F","Y",0.000000,1.000000,2,7,2,8,0.000000,1.414973,,5.075174
1734,"F",5,4,"F","W","N","F","W","F","W","W","W","W","F","W","F","F","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,10,11,13,1.098612,1.477121,1.643453,0.000000
9345,"F",5,2,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,3,5,3,8,1.098612,0.778151,,0.000000
6218,"F",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.241747,1.000000,1,17,1,17,,2.671173,,0.000000
6418,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","Y","F","Y",0.000000,1.000000,1,20,1,21,0.000000,1.380211,,5.192957
6855,"F",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","Y","F","Y",0.000000,1.000000,1,28,1,29,0.000000,1.716003,,5.247024
7126,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,1,31,2,1,0.000000,1.857332,,5.241747
6170,"F",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,1,16,1,17,0.000000,1.278754,,5.220356
6318,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,1,18,1,18,,1.301030,,5.192957
8736,"F",5,2,"F","W","Y","F","W","F","F","F","F","W","F","W","F","F","W","Y","N","F","Y","W","N",0.000000,1.000000,2,25,2,28,1.098612,1.204120,,5.164786
1712,"F",5,4,"W","F","N","W","F","F","F","W","F","W","F","W","F","F","F","N","N","F","N","F","N",5.247024,1.000000,11,10,11,12,0.693147,2.478566,1.643453,0.000000
15937,"W",5,2,"W","F","N","W","F","F","W","W","W","W","F","W","F","F","W","N","N","F","N","F","N",5.192957,1.000000,3,17,3,20,1.098612,2.139879,,0.000000
9587,"W",5,2,"F","W","Y","F","W","F","W","W","W","W","F","W","F","F","W","N","Y","F","Y","W","N",0.000000,1.000000,3,10,3,13,1.098612,1.342423,,5.135798
8453,"F",5,2,"F","W","Y","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,20,2,25,1.609438,1.724276,,0.000000
1717,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,10,11,13,1.098612,1.913814,1.643453,0.000000
4887,"F",5,4,"W","F","N","F","W","F","F","W","W","W","F","W","F","F","W","N","N","F","N","F","N",5.192957,1.000000,12,25,1,1,1.945910,2.808211,,0.000000
