auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_date,listing_start_date_in_weeks,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,Partition
26,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB silber Mac/Windows dt. 2005 2.Gen.","",10,1,0,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,162.000000,167.977000,0,2005-09-23,5516.571429,9,23,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4465,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB Silber mit Netzteil in TOP-Zustand","",1,1,47,150.000000,169.000000,"Y","N","N","N","N","Y","N","N","N",1,169.000000,167.977000,1,2005-12-18,5528.857143,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3348,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4 GB silber mit original Rechnung","",7,1,97,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,166.000000,167.977000,0,2005-12-06,5527.142857,12,6,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","1_Training"
3298,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB silber mit Zubehör neuwertig","",7,1,247,1.000000,199.000000,"Y","N","N","Y","N","Y","N","N","N",1,196.530000,167.977000,1,2005-12-05,5527.000000,12,5,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1017,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB silber NEU","",7,1,185,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,176.000000,167.977000,1,2005-10-22,5520.714286,10,22,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
543,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple Ipod mini 4 GB Silber Neu inkl. Rechnung","",1,9,27,175.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,175.000000,167.977000,1,2005-10-11,5519.142857,10,11,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","1_Training"
3010,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4 GB Silber Neu Mp3-Player 4GB i-pod","Mit komplettem Zubehör, Originalkarton und RECHNUNG!!!",5,1,513,1.000000,0.000000,"N","Y","N","Y","N","Y","N","N","N",1,231.000000,167.977000,1,2005-12-01,5526.428571,12,1,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4675,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4 GB SILBER NEU, OVP UND VERSCHWEISST","",7,1,124,1.000000,209.000000,"Y","N","N","Y","N","N","N","N","N",1,221.000000,167.977000,1,2005-12-21,5529.285714,12,21,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
935,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE IPOD MINI 4 GB silber NEU/OVP Orignal + Rechnung","",1,1,326,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,176.000000,167.977000,1,2005-10-20,5520.428571,10,20,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","1_Training"
4066,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple ipod Mini 4 GB silber Neu&OVP","",5,1,101,50.000000,200.000000,"Y","N","N","Y","N","N","N","N","N",1,207.000000,167.977000,1,2005-12-14,5528.285714,12,14,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2396,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple IPOD Mini 4 GB Silber Neue Version OVP + Docking","Bis zu 20 Stunden Akku! + Docking Station & Garantie !!",1,9,135,175.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,175.000000,167.977000,1,2005-11-21,5525.000000,11,21,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
3195,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4 GB Silber Neuwertig! viel Zubehör","Sportwrap + Alucase",7,1,695,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,151.000000,167.977000,0,2005-12-04,5526.857143,12,4,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3021,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB Silber OVP nagelneu Restgarantie","",4,9,37,185.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,185.000000,167.977000,1,2005-12-01,5526.428571,12,1,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","W","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
1428,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB silber sehr guter Zustand","",3,1,286,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,151.000000,167.977000,0,2005-11-03,5522.428571,11,3,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1824,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB Silber wie neu","",7,1,70,1.000000,0.000000,"N","Y","N","N","N","N","N","Y","N",1,157.510000,167.977000,0,2005-11-13,5523.857143,11,13,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3665,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4 GB silber, NEU/NEW!!","",10,1,554,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,196.000000,167.977000,1,2005-12-18,5528.857143,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
386,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB Silver Ausstellungsstück wie Neu","",10,1,2035,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,150.000000,167.977000,0,2005-10-06,5518.428571,10,6,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
621,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB Silver Ausstellungsstück wie Neu","",5,1,2078,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,153.100000,167.977000,0,2005-10-13,5519.428571,10,13,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
67,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple IPod Mini 4 GB Silver Neu und Garantie","",7,1,8,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,164.000000,167.977000,0,2005-09-25,5516.857143,9,25,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
1983,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB, silber (NEU)","",7,1,20,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,194.000000,167.977000,1,2005-11-14,5524.000000,11,14,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3572,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB, Silber, *NEUWERTIG*, OVP","",1,1,86,1.000000,195.000000,"Y","Y","N","Y","N","N","N","N","N",1,195.000000,167.977000,1,2005-12-09,5527.571429,12,9,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
359,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4 GB, SILBER, NEU, OVP","",3,1,48,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,170.000000,167.977000,1,2005-10-05,5518.285714,10,5,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
786,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB","",7,1,3,90.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,146.000000,167.977000,0,2005-10-17,5520.000000,10,17,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4121,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB","",0,1,45,1.000000,140.000000,"Y","N","N","N","N","N","N","N","N",1,140.000000,167.977000,0,2005-12-14,5528.285714,12,14,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
564,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB","Original Verpackt inkl. Zubehör",7,1,78,1.000000,185.000000,"Y","N","N","Y","N","Y","N","Y","N",1,162.000000,167.977000,0,2005-10-11,5519.142857,10,11,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5977,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB","",10,1,2,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,163.000000,167.977000,0,2006-01-13,5532.571429,1,13,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9385,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple Ipod Mini 4GB","",5,1,80,1.000000,0.000000,"N","Y","N","Y","N","Y","N","N","N",1,156.000000,167.977000,0,2006-03-06,5540.000000,3,6,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4632,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE iPod mini 4GB","NEU - ohne Versandkosten",3,1,566,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,175.000000,167.977000,1,2005-12-20,5529.142857,12,20,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9177,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB          - neu & originalverpackt -","",1,1,28,49.000000,0.000000,"N","Y","N","Y","N","N","N","N","N",1,146.000000,167.977000,0,2006-03-03,5539.571429,3,3,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","1_Training"
1136,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple IPod mini 4GB  -unbenutzt/org. verpackt","",5,1,17,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,171.000000,167.977000,1,2005-10-26,5521.285714,10,26,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","1_Training"
8068,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE iPod mini 4GB  silber","",1,1,1853,129.000000,159.000000,"Y","N","N","Y","N","N","N","N","N",1,140.000000,167.977000,0,2006-02-13,5537.000000,2,13,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
722,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB - GAR. NEU & OVP + KFZ & Netzlader","",1,1,202,173.000000,173.000000,"Y","N","N","Y","N","N","N","N","N",1,173.000000,167.977000,1,2005-10-15,5519.714286,10,15,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3877,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB - Silber - wie neu!","",0,1,1455,39.990000,179.000000,"Y","Y","N","Y","N","N","Y","N","N",1,179.000000,167.977000,1,2005-12-12,5528.000000,12,12,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5269,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","apple ipod mini 4GB (silber) in OVP inkl Hardcase+iTrip","",7,1,24,1.000000,0.000000,"N","Y","N","Y","N","Y","N","Y","N",1,191.590000,167.977000,1,2006-01-03,5531.142857,1,3,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1436,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB **Silber** NEU/OVP + Ledertasche!!!","",3,1,21,1.000000,0.000000,"N","Y","N","N","N","N","N","N","N",1,168.010000,167.977000,1,2005-11-03,5522.428571,11,3,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","1_Training"
1070,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB *Neu* (noch Eingeschweißt)","",7,1,144,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,167.000000,167.977000,0,2005-10-23,5520.857143,10,23,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2702,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple IPod Mini 4GB *OVP*+ SilikonHülle + ExterneBoxen!","",7,1,44,170.000000,199.000000,"Y","N","N","N","N","N","N","N","N",1,199.000000,167.977000,1,2005-11-27,5525.857143,11,27,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4956,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB + KFZ-Set","",1,1,34,100.000000,150.000000,"Y","Y","N","Y","N","N","N","N","N",1,150.000000,167.977000,0,2005-12-27,5530.142857,12,27,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6237,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB 2. Gen  Zubehör+Garantie+Porto!!!!","Ohne Gebrauchsspuren!! Wie NEU!!!  PER NACHNAHME!!!!!",1,9,163,190.000000,0.000000,"N","N","N","N","N","Y","Y","N","N",1,190.000000,167.977000,1,2006-01-17,5533.142857,1,17,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
959,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE IPod Mini 4GB 4 GB Silber","",10,1,9,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,151.000000,167.977000,0,2005-10-20,5520.428571,10,20,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9493,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB 4 GB silber neuwertig, Garantie!","",7,1,71,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,181.000000,167.977000,1,2006-03-08,5540.285714,3,8,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
7790,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB Alu Silber inkl. Zubehör wie NEU !","Original US Version !!! Nicht Lautstärkebegrenzt !!!",7,1,118,1.000000,0.000000,"N","Y","N","Y","N","Y","N","Y","N",1,163.010000,167.977000,0,2006-02-09,5536.428571,2,9,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8277,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB gold, OVP","Gebrauchtspuren am Gehäuse, kleine Delle",1,1,503,1.000000,110.000000,"Y","N","N","N","N","N","N","N","N",1,122.000000,167.977000,0,2006-02-17,5537.571429,2,17,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6071,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB in blau mit Garantie und Zubehör !","",7,1,17,1.000000,0.000000,"N","N","N","Y","N","Y","N","Y","N",1,160.000000,167.977000,0,2006-01-15,5532.857143,1,15,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
894,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod Mini 4GB in Silber + Logitech Lautsprecher","",7,1,131,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,166.990000,167.977000,0,2005-10-22,5520.714286,10,22,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9935,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPod mini 4GB in Silber mit viel Zubehor!!!","",5,1,272,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,193.000000,167.977000,1,2006-03-15,5541.285714,3,15,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9221,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","Apple iPOD MINI 4GB MB3 Player silber PC MAC NEU OVP","",2,1,489,49.950000,180.000000,"Y","N","N","N","N","Y","N","N","N",1,179.950000,167.977000,1,2006-03-04,5539.714286,3,4,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9095,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE iPOD MINI 4GB MP3 Player PC MAC i pod NEU OVP","",10,1,27,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,196.000000,167.977000,1,2006-03-02,5539.428571,3,2,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9250,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE iPOD MINI 4GB MP3 Player PC MAC i pod NEU OVP !!!","",7,1,323,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,202.630000,167.977000,1,2006-03-04,5539.714286,3,4,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9647,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE iPOD MINI 4GB MP3 Player PC MAC i pod NEU OVP !!!","",7,1,0,1.000000,0.000000,"N","N","N","N","N","Y","N","Y","N",1,160.000000,167.977000,0,2006-03-12,5540.857143,3,12,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8803,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber","APPLE iPOD MINI 4GB MP3 Player PC MAC i pod NEUWERTIG","",7,1,213,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,161.000000,167.977000,0,2006-02-26,5538.857143,2,26,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
